2026-06-29 14:23:05,873 | [META-RNW] | INFO | __main__ | Run ID: 20260629_142305_meta_renewed | dropout=0.50 | patience=40 | lr=1e-04 | wd=1e-02
2026-06-29 14:23:05,874 | [META-RNW] | INFO | __main__ | Log file: /home/leggo/AIResearch/VOGBasedMCIDetectionSystemMobileViTSingleExperimentInference/outputs/logs/run_20260629_142305_meta_renewed.log
2026-06-29 14:25:28,775 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [011/500] T-Acc:  81.8%  V-Acc:  50.0%  V-AUROC: 0.5000  LR: 1.00e-04
2026-06-29 14:25:29,214 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [012/500] T-Acc:  77.3%  V-Acc:  50.0%  V-AUROC: 0.5000  LR: 1.00e-04
2026-06-29 14:25:29,656 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [013/500] T-Acc:  77.3%  V-Acc:  40.0%  V-AUROC: 0.6250  LR: 1.00e-04
2026-06-29 14:25:30,097 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [014/500] T-Acc:  77.3%  V-Acc:  30.0%  V-AUROC: 0.5625  LR: 1.00e-04
2026-06-29 14:25:30,583 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [015/500] T-Acc:  95.5%  V-Acc:  30.0%  V-AUROC: 0.6250  LR: 1.00e-04
2026-06-29 14:25:31,018 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [016/500] T-Acc:  90.9%  V-Acc:  40.0%  V-AUROC: 0.6250  LR: 1.00e-04
2026-06-29 14:25:31,443 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [017/500] T-Acc:  90.9%  V-Acc:  30.0%  V-AUROC: 0.6250  LR: 1.00e-04
2026-06-29 14:25:31,903 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [018/500] T-Acc:  90.9%  V-Acc:  30.0%  V-AUROC: 0.6250  LR: 2.00e-05
2026-06-29 14:25:32,338 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [019/500] T-Acc:  95.5%  V-Acc:  30.0%  V-AUROC: 0.6250  LR: 2.00e-05
2026-06-29 14:25:32,758 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [020/500] T-Acc:  90.9%  V-Acc:  30.0%  V-AUROC: 0.6250  LR: 2.00e-05
2026-06-29 14:25:33,207 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [021/500] T-Acc:  95.5%  V-Acc:  30.0%  V-AUROC: 0.6250  LR: 2.00e-05
2026-06-29 14:25:33,687 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [022/500] T-Acc:  95.5%  V-Acc:  30.0%  V-AUROC: 0.6250  LR: 2.00e-05
2026-06-29 14:25:34,132 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [023/500] T-Acc:  95.5%  V-Acc:  30.0%  V-AUROC: 0.6250  LR: 2.00e-05
2026-06-29 14:25:34,577 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [024/500] T-Acc:  95.5%  V-Acc:  30.0%  V-AUROC: 0.6250  LR: 2.00e-05
2026-06-29 14:25:35,074 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [025/500] T-Acc:  95.5%  V-Acc:  30.0%  V-AUROC: 0.6250  LR: 2.00e-05
2026-06-29 14:25:35,527 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [026/500] T-Acc:  95.5%  V-Acc:  30.0%  V-AUROC: 0.6250  LR: 2.00e-05
2026-06-29 14:25:35,952 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [027/500] T-Acc:  95.5%  V-Acc:  30.0%  V-AUROC: 0.6250  LR: 2.00e-05
2026-06-29 14:25:36,387 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [028/500] T-Acc:  95.5%  V-Acc:  30.0%  V-AUROC: 0.6250  LR: 2.00e-05
2026-06-29 14:25:36,880 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [029/500] T-Acc:  90.9%  V-Acc:  30.0%  V-AUROC: 0.6250  LR: 4.00e-06
2026-06-29 14:25:37,359 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [030/500] T-Acc:  90.9%  V-Acc:  30.0%  V-AUROC: 0.6250  LR: 4.00e-06
2026-06-29 14:25:37,805 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [031/500] T-Acc:  95.5%  V-Acc:  30.0%  V-AUROC: 0.6250  LR: 4.00e-06
2026-06-29 14:25:38,232 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [032/500] T-Acc:  95.5%  V-Acc:  30.0%  V-AUROC: 0.6250  LR: 4.00e-06
2026-06-29 14:25:38,689 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [033/500] T-Acc:  95.5%  V-Acc:  30.0%  V-AUROC: 0.6250  LR: 4.00e-06
2026-06-29 14:25:39,086 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [034/500] T-Acc:  95.5%  V-Acc:  30.0%  V-AUROC: 0.6250  LR: 4.00e-06
2026-06-29 14:25:39,518 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [035/500] T-Acc: 100.0%  V-Acc:  30.0%  V-AUROC: 0.6250  LR: 4.00e-06
2026-06-29 14:25:39,940 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [036/500] T-Acc:  95.5%  V-Acc:  30.0%  V-AUROC: 0.6250  LR: 4.00e-06
2026-06-29 14:25:40,356 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [037/500] T-Acc:  95.5%  V-Acc:  30.0%  V-AUROC: 0.6250  LR: 4.00e-06
2026-06-29 14:25:40,790 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [038/500] T-Acc:  95.5%  V-Acc:  30.0%  V-AUROC: 0.6250  LR: 4.00e-06
2026-06-29 14:25:41,243 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [039/500] T-Acc:  95.5%  V-Acc:  30.0%  V-AUROC: 0.6250  LR: 4.00e-06
2026-06-29 14:25:41,688 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [040/500] T-Acc:  95.5%  V-Acc:  30.0%  V-AUROC: 0.6250  LR: 1.00e-06
2026-06-29 14:25:42,100 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [041/500] T-Acc:  95.5%  V-Acc:  30.0%  V-AUROC: 0.6250  LR: 1.00e-06
2026-06-29 14:25:42,101 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Early stop — best AUROC 0.8750 at epoch 1 (no improvement for 40 epochs)
2026-06-29 14:25:42,101 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Done. Best AUROC: 0.8750 (epoch 1)
2026-06-29 14:25:42,208 | [META-RNW] | INFO | meta_classifier_renewed.evaluators.monte_carlo_evaluator | -> Fold 07 Result | Acc=0.300 Sens=0.250 Spec=0.500 AUROC=0.625 (Fixed Threshold: 0.5)
2026-06-29 14:25:42,226 | [META-RNW] | INFO | meta_classifier_renewed.evaluators.monte_carlo_evaluator | === Fold 08/30 | train: 22 subj | test: 10 subj ===
2026-06-29 14:25:42,240 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Device: cuda | max_epochs=500 | batch=8 | es_patience=40 | lr=1e-04 | wd=1e-02
2026-06-29 14:25:42,241 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | CE weights — HC: 1.375  MCI: 0.786
2026-06-29 14:25:42,696 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [001/500] T-Acc:  40.9%  V-Acc:  60.0%  V-AUROC: 0.6667  LR: 2.00e-05
2026-06-29 14:25:42,801 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer |   ↳ new best AUROC; saved checkpoint: /home/leggo/AIResearch/VOGBasedMCIDetectionSystemMobileViTSingleExperimentInference/outputs/checkpoints/run_20260629_142305_meta_renewed/fold_07_best.pth
2026-06-29 14:25:43,229 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [002/500] T-Acc:  45.5%  V-Acc:  60.0%  V-AUROC: 0.7500  LR: 4.00e-05
2026-06-29 14:25:43,342 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer |   ↳ new best AUROC; saved checkpoint: /home/leggo/AIResearch/VOGBasedMCIDetectionSystemMobileViTSingleExperimentInference/outputs/checkpoints/run_20260629_142305_meta_renewed/fold_07_best.pth
2026-06-29 14:25:43,775 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [003/500] T-Acc:  54.5%  V-Acc:  70.0%  V-AUROC: 0.7500  LR: 6.00e-05
2026-06-29 14:25:44,205 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [004/500] T-Acc:  59.1%  V-Acc:  50.0%  V-AUROC: 0.7500  LR: 8.00e-05
2026-06-29 14:25:44,666 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [005/500] T-Acc:  77.3%  V-Acc:  70.0%  V-AUROC: 0.7083  LR: 1.00e-04
2026-06-29 14:25:45,139 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [006/500] T-Acc:  45.5%  V-Acc:  60.0%  V-AUROC: 0.6667  LR: 1.00e-04
2026-06-29 14:25:45,615 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [007/500] T-Acc:  63.6%  V-Acc:  50.0%  V-AUROC: 0.6667  LR: 1.00e-04
2026-06-29 14:25:46,084 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [008/500] T-Acc:  54.5%  V-Acc:  80.0%  V-AUROC: 0.7083  LR: 1.00e-04
2026-06-29 14:25:46,508 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [009/500] T-Acc:  59.1%  V-Acc:  60.0%  V-AUROC: 0.6667  LR: 1.00e-04
2026-06-29 14:25:46,954 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [010/500] T-Acc:  77.3%  V-Acc:  80.0%  V-AUROC: 0.6667  LR: 1.00e-04
2026-06-29 14:25:47,422 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [011/500] T-Acc:  90.9%  V-Acc:  40.0%  V-AUROC: 0.6667  LR: 1.00e-04
2026-06-29 14:25:47,871 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [012/500] T-Acc:  59.1%  V-Acc:  60.0%  V-AUROC: 0.6667  LR: 1.00e-04
2026-06-29 14:25:48,302 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [013/500] T-Acc:  77.3%  V-Acc:  40.0%  V-AUROC: 0.6667  LR: 1.00e-04
2026-06-29 14:25:48,735 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [014/500] T-Acc:  81.8%  V-Acc:  70.0%  V-AUROC: 0.6667  LR: 1.00e-04
2026-06-29 14:25:49,157 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [015/500] T-Acc:  90.9%  V-Acc:  60.0%  V-AUROC: 0.6667  LR: 1.00e-04
2026-06-29 14:25:49,587 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [016/500] T-Acc:  72.7%  V-Acc:  60.0%  V-AUROC: 0.6667  LR: 1.00e-04
2026-06-29 14:25:49,993 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [017/500] T-Acc:  86.4%  V-Acc:  60.0%  V-AUROC: 0.6667  LR: 1.00e-04
2026-06-29 14:25:50,430 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [018/500] T-Acc:  90.9%  V-Acc:  70.0%  V-AUROC: 0.6667  LR: 1.00e-04
2026-06-29 14:25:50,866 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [019/500] T-Acc:  90.9%  V-Acc:  70.0%  V-AUROC: 0.6250  LR: 1.00e-04
2026-06-29 14:25:51,292 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [020/500] T-Acc:  95.5%  V-Acc:  70.0%  V-AUROC: 0.6250  LR: 2.00e-05
2026-06-29 14:25:51,710 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [021/500] T-Acc:  90.9%  V-Acc:  70.0%  V-AUROC: 0.6250  LR: 2.00e-05
2026-06-29 14:25:52,119 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [022/500] T-Acc:  81.8%  V-Acc:  50.0%  V-AUROC: 0.6250  LR: 2.00e-05
2026-06-29 14:25:52,525 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [023/500] T-Acc:  86.4%  V-Acc:  50.0%  V-AUROC: 0.6250  LR: 2.00e-05
2026-06-29 14:25:52,918 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [024/500] T-Acc:  81.8%  V-Acc:  50.0%  V-AUROC: 0.6250  LR: 2.00e-05
2026-06-29 14:25:53,314 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [025/500] T-Acc:  90.9%  V-Acc:  50.0%  V-AUROC: 0.6250  LR: 2.00e-05
2026-06-29 14:25:53,693 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [026/500] T-Acc:  90.9%  V-Acc:  50.0%  V-AUROC: 0.6250  LR: 2.00e-05
2026-06-29 14:25:54,128 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [027/500] T-Acc:  86.4%  V-Acc:  50.0%  V-AUROC: 0.6250  LR: 2.00e-05
2026-06-29 14:25:54,529 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [028/500] T-Acc:  86.4%  V-Acc:  60.0%  V-AUROC: 0.6250  LR: 2.00e-05
2026-06-29 14:25:54,919 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [029/500] T-Acc:  81.8%  V-Acc:  60.0%  V-AUROC: 0.6250  LR: 2.00e-05
2026-06-29 14:25:55,333 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [030/500] T-Acc:  86.4%  V-Acc:  60.0%  V-AUROC: 0.6250  LR: 2.00e-05
2026-06-29 14:25:55,770 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [031/500] T-Acc:  90.9%  V-Acc:  60.0%  V-AUROC: 0.6250  LR: 4.00e-06
2026-06-29 14:25:56,188 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [032/500] T-Acc:  95.5%  V-Acc:  70.0%  V-AUROC: 0.6250  LR: 4.00e-06
2026-06-29 14:25:56,643 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [033/500] T-Acc: 100.0%  V-Acc:  70.0%  V-AUROC: 0.6250  LR: 4.00e-06
2026-06-29 14:25:57,063 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [034/500] T-Acc:  81.8%  V-Acc:  60.0%  V-AUROC: 0.6250  LR: 4.00e-06
2026-06-29 14:25:57,499 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [035/500] T-Acc:  95.5%  V-Acc:  60.0%  V-AUROC: 0.6250  LR: 4.00e-06
2026-06-29 14:25:57,960 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [036/500] T-Acc:  90.9%  V-Acc:  60.0%  V-AUROC: 0.6250  LR: 4.00e-06
2026-06-29 14:25:58,413 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [037/500] T-Acc:  95.5%  V-Acc:  60.0%  V-AUROC: 0.6250  LR: 4.00e-06
2026-06-29 14:25:58,831 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [038/500] T-Acc:  90.9%  V-Acc:  60.0%  V-AUROC: 0.6250  LR: 4.00e-06
2026-06-29 14:25:59,229 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [039/500] T-Acc:  86.4%  V-Acc:  60.0%  V-AUROC: 0.6250  LR: 4.00e-06
2026-06-29 14:25:59,636 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [040/500] T-Acc:  90.9%  V-Acc:  60.0%  V-AUROC: 0.6250  LR: 4.00e-06
2026-06-29 14:26:00,061 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [041/500] T-Acc:  86.4%  V-Acc:  60.0%  V-AUROC: 0.6250  LR: 4.00e-06
2026-06-29 14:26:00,518 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [042/500] T-Acc:  95.5%  V-Acc:  60.0%  V-AUROC: 0.6250  LR: 1.00e-06
2026-06-29 14:26:00,519 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Early stop — best AUROC 0.7500 at epoch 2 (no improvement for 40 epochs)
2026-06-29 14:26:00,519 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Done. Best AUROC: 0.7500 (epoch 2)
2026-06-29 14:26:00,632 | [META-RNW] | INFO | meta_classifier_renewed.evaluators.monte_carlo_evaluator | -> Fold 08 Result | Acc=0.600 Sens=0.500 Spec=0.667 AUROC=0.625 (Fixed Threshold: 0.5)
2026-06-29 14:26:00,649 | [META-RNW] | INFO | meta_classifier_renewed.evaluators.monte_carlo_evaluator | === Fold 09/30 | train: 22 subj | test: 10 subj ===
2026-06-29 14:26:00,663 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Device: cuda | max_epochs=500 | batch=8 | es_patience=40 | lr=1e-04 | wd=1e-02
2026-06-29 14:26:00,664 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | CE weights — HC: 1.222  MCI: 0.846
2026-06-29 14:26:01,136 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [001/500] T-Acc:  36.4%  V-Acc:  50.0%  V-AUROC: 0.4000  LR: 2.00e-05
2026-06-29 14:26:01,239 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer |   ↳ new best AUROC; saved checkpoint: /home/leggo/AIResearch/VOGBasedMCIDetectionSystemMobileViTSingleExperimentInference/outputs/checkpoints/run_20260629_142305_meta_renewed/fold_08_best.pth
2026-06-29 14:26:01,668 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [002/500] T-Acc:  40.9%  V-Acc:  50.0%  V-AUROC: 0.3600  LR: 4.00e-05
2026-06-29 14:26:02,109 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [003/500] T-Acc:  50.0%  V-Acc:  50.0%  V-AUROC: 0.4000  LR: 6.00e-05
2026-06-29 14:26:02,538 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [004/500] T-Acc:  50.0%  V-Acc:  50.0%  V-AUROC: 0.3600  LR: 8.00e-05
2026-06-29 14:26:02,995 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [005/500] T-Acc:  54.5%  V-Acc:  50.0%  V-AUROC: 0.3200  LR: 1.00e-04
2026-06-29 14:26:03,460 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [006/500] T-Acc:  45.5%  V-Acc:  50.0%  V-AUROC: 0.4000  LR: 1.00e-04
2026-06-29 14:26:03,879 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [007/500] T-Acc:  63.6%  V-Acc:  50.0%  V-AUROC: 0.4000  LR: 1.00e-04
2026-06-29 14:26:04,288 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [008/500] T-Acc:  54.5%  V-Acc:  40.0%  V-AUROC: 0.3200  LR: 1.00e-04
2026-06-29 14:26:04,724 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [009/500] T-Acc:  68.2%  V-Acc:  50.0%  V-AUROC: 0.3200  LR: 1.00e-04
2026-06-29 14:26:05,186 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [010/500] T-Acc:  63.6%  V-Acc:  50.0%  V-AUROC: 0.2800  LR: 1.00e-04
2026-06-29 14:26:05,629 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [011/500] T-Acc:  63.6%  V-Acc:  40.0%  V-AUROC: 0.2800  LR: 1.00e-04
2026-06-29 14:26:06,064 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [012/500] T-Acc:  50.0%  V-Acc:  40.0%  V-AUROC: 0.2800  LR: 1.00e-04
2026-06-29 14:26:06,509 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [013/500] T-Acc:  50.0%  V-Acc:  50.0%  V-AUROC: 0.2800  LR: 1.00e-04
2026-06-29 14:26:06,957 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [014/500] T-Acc:  45.5%  V-Acc:  50.0%  V-AUROC: 0.2800  LR: 1.00e-04
2026-06-29 14:26:07,425 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [015/500] T-Acc:  68.2%  V-Acc:  50.0%  V-AUROC: 0.2400  LR: 1.00e-04
2026-06-29 14:26:07,806 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [016/500] T-Acc:  63.6%  V-Acc:  50.0%  V-AUROC: 0.2400  LR: 1.00e-04
2026-06-29 14:26:08,182 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [017/500] T-Acc:  63.6%  V-Acc:  20.0%  V-AUROC: 0.2400  LR: 1.00e-04
2026-06-29 14:26:08,628 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [018/500] T-Acc:  77.3%  V-Acc:  30.0%  V-AUROC: 0.2400  LR: 2.00e-05
2026-06-29 14:26:09,209 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [019/500] T-Acc:  86.4%  V-Acc:  20.0%  V-AUROC: 0.2400  LR: 2.00e-05
2026-06-29 14:26:09,648 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [020/500] T-Acc:  63.6%  V-Acc:  20.0%  V-AUROC: 0.2400  LR: 2.00e-05
2026-06-29 14:26:10,065 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [021/500] T-Acc:  68.2%  V-Acc:  30.0%  V-AUROC: 0.2400  LR: 2.00e-05
2026-06-29 14:26:10,495 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [022/500] T-Acc:  77.3%  V-Acc:  30.0%  V-AUROC: 0.2400  LR: 2.00e-05
2026-06-29 14:26:10,911 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [023/500] T-Acc:  77.3%  V-Acc:  20.0%  V-AUROC: 0.2400  LR: 2.00e-05
2026-06-29 14:26:11,335 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [024/500] T-Acc:  59.1%  V-Acc:  20.0%  V-AUROC: 0.2000  LR: 2.00e-05
2026-06-29 14:26:11,794 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [025/500] T-Acc:  77.3%  V-Acc:  20.0%  V-AUROC: 0.1600  LR: 2.00e-05
2026-06-29 14:26:12,235 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [026/500] T-Acc:  63.6%  V-Acc:  20.0%  V-AUROC: 0.1600  LR: 2.00e-05
2026-06-29 14:26:12,644 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [027/500] T-Acc:  72.7%  V-Acc:  20.0%  V-AUROC: 0.1600  LR: 2.00e-05
2026-06-29 14:26:13,027 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [028/500] T-Acc:  68.2%  V-Acc:  30.0%  V-AUROC: 0.1600  LR: 2.00e-05
2026-06-29 14:26:13,401 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [029/500] T-Acc:  86.4%  V-Acc:  30.0%  V-AUROC: 0.1600  LR: 4.00e-06
2026-06-29 14:26:13,829 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [030/500] T-Acc:  77.3%  V-Acc:  30.0%  V-AUROC: 0.1600  LR: 4.00e-06
2026-06-29 14:26:14,243 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [031/500] T-Acc:  63.6%  V-Acc:  30.0%  V-AUROC: 0.1600  LR: 4.00e-06
2026-06-29 14:26:14,684 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [032/500] T-Acc:  77.3%  V-Acc:  20.0%  V-AUROC: 0.1600  LR: 4.00e-06
2026-06-29 14:26:15,140 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [033/500] T-Acc:  63.6%  V-Acc:  30.0%  V-AUROC: 0.1600  LR: 4.00e-06
2026-06-29 14:26:15,542 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [034/500] T-Acc:  81.8%  V-Acc:  20.0%  V-AUROC: 0.1600  LR: 4.00e-06
2026-06-29 14:26:15,916 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [035/500] T-Acc:  81.8%  V-Acc:  30.0%  V-AUROC: 0.1600  LR: 4.00e-06
2026-06-29 14:26:16,312 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [036/500] T-Acc:  77.3%  V-Acc:  30.0%  V-AUROC: 0.1600  LR: 4.00e-06
2026-06-29 14:26:16,688 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [037/500] T-Acc:  68.2%  V-Acc:  30.0%  V-AUROC: 0.1600  LR: 4.00e-06
2026-06-29 14:26:17,118 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [038/500] T-Acc:  68.2%  V-Acc:  30.0%  V-AUROC: 0.1600  LR: 4.00e-06
2026-06-29 14:26:17,540 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [039/500] T-Acc:  72.7%  V-Acc:  30.0%  V-AUROC: 0.1600  LR: 4.00e-06
2026-06-29 14:26:17,970 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [040/500] T-Acc:  77.3%  V-Acc:  30.0%  V-AUROC: 0.1600  LR: 1.00e-06
